comment_id,author_name,topic,video_title,video_channel,text,annotator_1_label,annotator_2_label,annotator_3_label,sentiment_label,clean_text
UgwicdsOC4d9wpij87x4AaABAg,@ciislive5612,Football,Zidane Reacts Ronaldo Stepover Skills 🤯,Hoanftbl,Ronaldo is the fans comment suuuuuuuuuúu 🇵🇹🇵🇹,positive,positive,positive,positive,ronaldo fans comment suuuuuuuuuúu
UgyYfNfUiWvPAs8kQS54AaABAg,@MatebouCoulibaly,Football,Neymar Destroying Great Players ☠️,HEcompsHD,❤❤❤ Neymar 😊😊,positive,positive,positive,positive,neymar
UgyBCLdJ8zcmTw9K-mh4AaABAg,@KasiaKatarzyna-h7u,Football,1 in a Billion Football Moments,Sir Alex,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😅😂😂😂😅😂so much love you ❤️❤️❤️❤️❤️❤️❤️❤️❤️,positive,positive,positive,positive,much love
UgwH99SGtw2CUoJVmOJ4AaABAg,@AskAi001_24,Football,Most Inside Inside Foot Volleys In Football #football #shorts #volley,OG_Clips,Payet celebration perfectly fit that goal😭😲,positive,positive,positive,positive,payet celebration perfectly fit goal
UgxzMkX9WJc7r-z-g8d4AaABAg,@futbolpresyt,Football,45 Minutes of The Most Cinematic Moments in Football History,FOOT DAILY,Liverpool comeback 🔥,positive,positive,positive,positive,liverpool comeback
UgzXdBQJIcHI8aEqiFh4AaABAg,@NaodNawa-p4m,Football,Best UCL comebacks 🔥😈💀🥶 #football #footballshorts #shorts,SJ10HD Editz TM,Chelsea vs Ajax 🤯,positive,positive,positive,positive,chelsea vs ajax
Ugz0xxGeNCqws-eHSuJ4AaABAg,@nuelummanuel,Football,99% IMPOSSIBLE Comeback moments in football,Ninety,0:40 pembappe,neutral,neutral,neutral,neutral,0 40 pembappe
UgwJRhhG7fY-Ioqd9nB4AaABAg,@enully,Football,Football Kids On Another Level,Chuff Footy Reacts,pls we need a gk vid tho,neutral,neutral,neutral,neutral,pls need gk vid tho
UgxCWITG4zW3fyA2Ptp4AaABAg,@Josgandos2,Football,Most Humiliating Goals in Football History,Ninety,Gol Maradona adalah gol paling buruk karena dilakukan dgn cara curang. Tidak ada respek utk gol itu.👎,negative,negative,negative,negative,gol maradona adalah gol paling buruk karena dilakukan dgn cara curang tidak ada respek utk gol itu
UgzaRCW5GvitW6W7dr14AaABAg,@KazimAbdullah-v4n,Football,Messi's reaction to Ronaldo's goal ☠️ #cristiano #football #messi #ronaldo #cr7 #edit #trending,FOAR7,আতিক হাতি প্লাস সি আর সেভেন😊,positive,neutral,positive,positive,আত ক হ ত প ল স স আর স ভ ন
Ugz0WO9t4waCdaB-VhJ4AaABAg,@rwalker0130,Football,Celebrities Playing Football,Chuff Footy Reacts,idk man Boris Johnson got the ball first though.  I'm not too great after a dozen drinks either.,neutral,neutral,neutral,neutral,idk man boris johnson got ball first though great dozen drinks either
Ugys8URUWKeuo8a6P4d4AaABAg,@RiyanAhmed-s1x,Football,Brazil vs Argentina 2025 🔥☠ #shorts #football #fyp #trending,Football X Edit,3pes,neutral,neutral,neutral,neutral,3pes
UgyUwOZ_nFpFMt4Xpw14AaABAg,@SportsSquad123,Football,I Tested BANNED Football Products!,Chuffsters,get the swedish guy out of here hes ruining the video,negative,negative,negative,negative,get swedish guy hes ruining video
Ugx5VWQHdtOnY13rZm14AaABAg,@jacklynemitchellekweyu909,Football,Women VS Men's Dribbling 💀,Primeftbl,🎉🎉🎉🎉🎉,positive,positive,positive,positive,
UgzA95VNcrPAAPFWLS14AaABAg,@SayfullahLalala,Football,First Champions League player that comes to mind? 🤔,UEFA,Rodri to real Madrid here we go 🎉🎉,positive,positive,positive,positive,rodri real madrid go
UgwZE6SpCGDAkfUX6UJ4AaABAg,@payelberamondal1861,Football,Football Players Jumping Records + Basketball ⚽️🏀,Skiller 90,C.Ronaldo jump was 2.93 mtrs,neutral,neutral,neutral,neutral,c ronaldo jump 2 93 mtrs
Ugw6UkSyZBALFsGDQHt4AaABAg,@CandyMaboa-zk6je,Football,The Real King.👑 #football #shorts,WTFootball,Messi,neutral,neutral,neutral,neutral,messi
UgwQCk1aglTmHVSN4sV4AaABAg,@VincentGiang-u7d,Football,Best Team in the Nation?! Mahomes just invested in them 🤯 #shorts,Quarterback Plug,Can’t believe there’s an Asian on the team,negative,negative,negative,negative,believe asian team
UgxpW_F5xnO0CV1NGCh4AaABAg,@Seramics,Football,I Survived 24 Hours With a Pro Football Player,Browney,"Can see Browney ie visibly slower n less agility. Too much muscle slow you down.

Those are a bit more like for bodybuilding. He should do speed, agility and explosive power training if he wants to be good in football. 

But the main thing is of course football technical skills and later, tactical for a professional.",negative,negative,negative,negative,see browney ie visibly slower n less agility much muscle slow bit like bodybuilding speed agility explosive power training wants good football main thing course football technical skills later tactical professional
UgwTlrMlbf-yuRidrmt4AaABAg,@behruz___bogger,Football,UZBEKISTAN vs SPAIN #uzbekistan #spain #football #soccer #futbol #футбол #footbāl #olympics,Footy Flash02,😢,negative,negative,negative,negative,
UgyS65gLEPTbSFOIibt4AaABAg,@hudashahrour4035,Football,France Time Wasting vs. Morocco 🫡 #football,Ball 90 Shorts,Kylian dictator,negative,negative,negative,negative,kylian dictator
UgwViHppyc6QrtV4Jnl4AaABAg,@3200-g,Football,Carolina Panthers vs. Arizona Cardinals | 2026 Hall of Fame Game Highlights,NFL,Use me as a “ football is back” button I’m tryna see the likes lol,positive,positive,positive,positive,use football back button tryna see likes lol
UgzQ-AP4725liU3Da8t4AaABAg,@CarlosQuispe-j2l,Football,SPAIN 1-0 ARGENTINA | FIFA WORLD CUP 2026 FINAL | FULL LIVE,BOBOLA TV,España le robado el mudil,negative,negative,negative,negative,españa le robado el mudil
Ugyfo1VWglPSOhcVHWF4AaABAg,@김구름-g9l,Football,Scariest Moments In Football,Ninety,"너무 아프고 힘들있겠다,,.....,,,........",negative,negative,negative,negative,너무 아프고 힘들있겠다
UgwypDKMSaj3E87jHbd4AaABAg,@toonfolktales518,Football,Chelsea 0-1 Juventus | HIGHLIGHTS | Pre-Season 2026/27,Chelsea Football Club,"I just watched an impressive individuals. as much expected, team work no where near but we all know that Mr Xavi will get it done.",neutral,neutral,positive,neutral,watched impressive individuals much expected team work near know mr xavi get done
Ugwnhy0X8Ehkq-xVskp4AaABAg,@NYXE_cc,Football,Unbelievable Moments In Football | Al Nassr VS Inter Miami Imaginary Final | #ronaldo vs #messi,CrossBar Editz,This is the type of shi I would believe when I was 8 years old ✌️🫩🥀,negative,negative,negative,negative,type shi would believe 8 years old
UgzAXMcvTpUlmiZXgDx4AaABAg,@shahan1only,Football,"Ronaldo, Messi, Neymar, Mbappe Shocked the World in Their Final Match",ArtSoccer,7:20,neutral,neutral,neutral,neutral,7 20
UgyUKw2bh2YxgwF_wOx4AaABAg,@Alikerem-h8t,Football,Football Goals But The Distance KEEPS Increasing,Ninety,68 m Arda Güler,neutral,neutral,neutral,neutral,68 arda güler
UgzLY49TZXCjIVvZsXd4AaABAg,@Declan-i5h2o,Football,INSANE WORLD CUP FC26 CARD BATTLE!!,The Wingrove Family,I love your vidoes,positive,positive,positive,positive,love vidoes
UgyxxdcaI5Gi5e8OGhd4AaABAg,@BMskills_carpenters,Football,Best Football Skills 2026,SportsHD,I like it when the goalie decides to show off their skills,positive,positive,positive,positive,like goalie decides show skills
Ugz09oV6dxxCwwgeAx54AaABAg,@LucenaRosineide,Football,Brazil Showed Why They’re Football Giants 🔥🇧🇷,ALE,hoyp de jhcfmd,neutral,neutral,neutral,neutral,hoyp de jhcfmd
UgwfZwSO-A9eNnThS6t4AaABAg,@RichardDiaz-ij3vw,Football,Zidane Reacts Ronaldo Stepover Skills 🤯,Hoanftbl,Gout del mundo 17 siiiuuuuuuuuu,positive,positive,positive,positive,gout del mundo 17 siiiuuuuuuuuu
Ugzdw_bOZcsV4D3T8b54AaABAg,@PreciousAkhuejor,Football,Neymar Destroying Great Players ☠️,HEcompsHD,😅 everybody I am going to show my brother this my brother likes football so much that he wants me to give him a new football boots who was actually my brother that typed this you know that my brother title for himself because I you're my iPad toy can get better I know he is very sad because I didn't let him use my iPad but now I'm actually called lollipop that's not my name but I just put down my profile name and my name is actually promise my brother was sad because I didn't let him use my iPod but now I'd like to put you football he he loves it,neutral,positive,neutral,neutral,everybody going show brother brother likes football much wants give new football boots actually brother typed know brother title ipad toy get better know sad let use ipad actually called lollipop name put profile name name actually promise brother sad let use ipod like put football loves
Ugwo3PbvbApF4lpJTYx4AaABAg,@tuankietnova,Football,1 in a Billion Football Moments,Sir Alex,5:20 Viet Nam,neutral,neutral,neutral,neutral,5 20 viet nam
UgyGml-GiIheEguoM9Z4AaABAg,@GodspowerOnovo,Football,Most Inside Inside Foot Volleys In Football #football #shorts #volley,OG_Clips,I never realised how satisfying these goals were😮,positive,positive,positive,positive,never realised satisfying goals
UgwprKAb_6gRQycia5V4AaABAg,@Alexander_0628,Football,45 Minutes of The Most Cinematic Moments in Football History,FOOT DAILY,ANKARA MESSI ??,neutral,neutral,neutral,neutral,ankara messi
Ugye-uUxAQgR9_U6trd4AaABAg,@NaodNawa-p4m,Football,Best UCL comebacks 🔥😈💀🥶 #football #footballshorts #shorts,SJ10HD Editz TM,Chelsea vs Ajax 🤯,positive,positive,positive,positive,chelsea vs ajax
Ugy-rDYLPHDkZOsv6tp4AaABAg,@nuelummanuel,Football,99% IMPOSSIBLE Comeback moments in football,Ninety,1:08,neutral,neutral,neutral,neutral,1 08
Ugx2llwtx7heJRdwFk54AaABAg,@njiimattacy9,Football,Football Kids On Another Level,Chuff Footy Reacts,Both,neutral,neutral,neutral,neutral,
UgxnXIdj_Iz6vzalnhJ4AaABAg,@erikheymann9390,Football,Most Humiliating Goals in Football History,Ninety,Van Persie scored against Juventus where he drags the ball with his left foot and the defender just falls down,neutral,neutral,neutral,neutral,van persie scored juventus drags ball left foot defender falls
UgzzguLFFsq9zNBqA1R4AaABAg,@KazimAbdullah-v4n,Football,Messi's reaction to Ronaldo's goal ☠️ #cristiano #football #messi #ronaldo #cr7 #edit #trending,FOAR7,আন।           সি আর সেভেন সি,neutral,neutral,neutral,neutral,আন স আর স ভ ন স
Ugwb7pLiY3bdNWj0LcN4AaABAg,@jeanemofokeng6584,Football,Celebrities Playing Football,Chuff Footy Reacts,6x 08,neutral,neutral,neutral,neutral,6x 08
UgxwS1jdVIViGX11L2x4AaABAg,@AfifaKhairi,Football,Brazil vs Argentina 2025 🔥☠ #shorts #football #fyp #trending,Football X Edit,❤❤Argentina❤❤,positive,positive,positive,positive,argentina
UgwRhhBVLmbsCFUrSo94AaABAg,@Brianphillips-o1u,Football,I Tested BANNED Football Products!,Chuffsters,Bro why vuvuzela is banned,neutral,neutral,neutral,neutral,bro vuvuzela banned
UgwK71mesfhB14qNVIV4AaABAg,@SheikhMustafa-x7n,Football,Women VS Men's Dribbling 💀,Primeftbl,The second woman thought she was ronaldo,negative,negative,negative,negative,second woman thought ronaldo
UgzFFo2YkG6eV9xDcsV4AaABAg,@SozanHussen-z5x,Football,First Champions League player that comes to mind? 🤔,UEFA,Mr ucl is cris,positive,positive,positive,positive,mr ucl cris
UgwqbLg7yDkqcXLDvQt4AaABAg,@Footballer4752,Football,Football Players Jumping Records + Basketball ⚽️🏀,Skiller 90,"The last one was edited, but he did jump that high, but he didn’t break the hoop
Hope this helps😊",neutral,neutral,neutral,neutral,last one edited jump high break hoop hope helps
UgyGH02pDzEpfcjctKF4AaABAg,@ZuhraShahriddinqizinv3sy,Football,The Real King.👑 #football #shorts,WTFootball,BARSA❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,positive,positive,positive,positive,barsa
UgxCSOEKuIpeJfQg7n54AaABAg,@MaxMorris-emm,Football,Best Team in the Nation?! Mahomes just invested in them 🤯 #shorts,Quarterback Plug,Mtn view toros,neutral,neutral,neutral,neutral,mtn view toros
UgyzHl1HOyD7YKt3w0x4AaABAg,@user-ci8sp5ev6l,Football,I Survived 24 Hours With a Pro Football Player,Browney,"now this is the kind of player we need at Manchester United: focused, professional but chill and nice!",positive,positive,positive,positive,kind player need manchester united focused professional chill nice
UgzmZ8KrqACaBZPW5494AaABAg,@ХайдароваЛайло,Football,UZBEKISTAN vs SPAIN #uzbekistan #spain #football #soccer #futbol #футбол #footbāl #olympics,Footy Flash02,Олга узбэклар❤❤🎉,positive,positive,positive,positive,олга узбэклар
UgxewoeLXirIHRkPfuh4AaABAg,@FutnCami,Football,France Time Wasting vs. Morocco 🫡 #football,Ball 90 Shorts,el dictador 💀,negative,negative,negative,negative,el dictador
Ugz7PZmbBvWbyeBSw5p4AaABAg,@BaronHawkeye-b3e,Football,Carolina Panthers vs. Arizona Cardinals | 2026 Hall of Fame Game Highlights,NFL,Literally woke up when the ball was snapped on the last play,neutral,neutral,neutral,neutral,literally woke ball snapped last play
Ugzmcw2waENK9jbjghV4AaABAg,@KarimKarim-o1x6e,Football,SPAIN 1-0 ARGENTINA | FIFA WORLD CUP 2026 FINAL | FULL LIVE,BOBOLA TV,🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷,neutral,positive,positive,positive,
UgwWJoud3Z73QDzNEkh4AaABAg,@ИринаАникина-ж3е,Football,Scariest Moments In Football,Ninety,😭😭😭😭😭😭,negative,negative,negative,negative,
UgzYMdAg65htiLciBE54AaABAg,@zied_hm,Football,Chelsea 0-1 Juventus | HIGHLIGHTS | Pre-Season 2026/27,Chelsea Football Club,As Madrid i know how much alonso talented he is and i got such respect for blues hope to write beautiful story 🤍💙,positive,positive,positive,positive,madrid know much alonso talented got respect blues hope write beautiful story
Ugxvd4poKIJ_63Kui2B4AaABAg,@KeerththananKeerthu,Football,Unbelievable Moments In Football | Al Nassr VS Inter Miami Imaginary Final | #ronaldo vs #messi,CrossBar Editz,❤❤❤❤❤❤❤❤❤❤❤❤,positive,positive,positive,positive,
Ugz3y7KRIv4HBLgnZbF4AaABAg,@AlisaParker-e7j,Football,"Ronaldo, Messi, Neymar, Mbappe Shocked the World in Their Final Match",ArtSoccer,Está muy bien logrado...,positive,positive,positive,positive,está muy bien logrado
UgyB2Uump7YY-QtpmbJ4AaABAg,@wikihow3786,Football,Football Goals But The Distance KEEPS Increasing,Ninety,👍👍👍👍,positive,positive,positive,positive,
UgwE8vZhZjK7KqYqh4h4AaABAg,@swastikadevi3401,Football,INSANE WORLD CUP FC26 CARD BATTLE!!,The Wingrove Family,Spain 🇪🇸 is gonna win the world cup,positive,positive,positive,positive,spain gonna win world cup
Ugz6HtC7kLO5PlLntXJ4AaABAg,@joshcairns5297,Football,Best Football Skills 2026,SportsHD,lol poor Rogers getting clipped up twice,negative,negative,negative,negative,lol poor rogers getting clipped twice
UgzojaxW8Drf6vOt8xl4AaABAg,@Gulshoda-b6r,Football,Brazil Showed Why They’re Football Giants 🔥🇧🇷,ALE,😢🥹👍👍,neutral,neutral,neutral,neutral,
UgwhS2tg-ePB0NAyKRd4AaABAg,@ZlsiRalte,Football,Zidane Reacts Ronaldo Stepover Skills 🤯,Hoanftbl,ronaldo vs zidane x zidane looking ronaldo skills,neutral,neutral,neutral,neutral,ronaldo vs zidane x zidane looking ronaldo skills
UgxCNuDrqEntjK2c0cp4AaABAg,@MaishaFaija-d5o9d,Football,Neymar Destroying Great Players ☠️,HEcompsHD,630,neutral,neutral,neutral,neutral,630
UgxRnpMPJri1b64Jf5p4AaABAg,@BibiBakhsh,Football,1 in a Billion Football Moments,Sir Alex,Azam is here❤❤❤❤❤❤❤❤😊😊😊,positive,positive,positive,positive,azam
UgzgBL7Xzdg23wpJFhR4AaABAg,@Footballwatchesme,Football,Most Inside Inside Foot Volleys In Football #football #shorts #volley,OG_Clips,Mount shouldn’t have left Chelsea,negative,negative,negative,negative,mount left chelsea
UgyTbzGAlm1Ddz4wTaJ4AaABAg,@vpgclassic,Football,45 Minutes of The Most Cinematic Moments in Football History,FOOT DAILY,"Thanks for adding those cartoon sounds, otherwise i wouldn't know how to feel",negative,negative,negative,negative,thanks adding cartoon sounds otherwise know feel
Ugyk8yGVsSfBkDwGFnZ4AaABAg,@TheducksEDITSS,Football,Best UCL comebacks 🔥😈💀🥶 #football #footballshorts #shorts,SJ10HD Editz TM,Damn i have not kick a ball and i forgot how to kick a futball,negative,negative,negative,negative,damn kick ball forgot kick futball
Ugw-iuuoQj6ny4ZZja54AaABAg,@FootballHeads-t9y,Football,99% IMPOSSIBLE Comeback moments in football,Ninety,amazing stuff,positive,positive,positive,positive,amazing stuff
UgwgPxd8LQbpQaMrx-N4AaABAg,@SharkyBacon,Football,Football Kids On Another Level,Chuff Footy Reacts,Blue lock ahh 5:57,neutral,neutral,neutral,neutral,blue lock ahh 5 57
UgysA5TewvPm1oqACPB4AaABAg,@StrongMindFootball,Football,Most Humiliating Goals in Football History,Ninety,incredible goal,positive,positive,positive,positive,incredible goal
Ugw-FrBc5qzRr3qMZlF4AaABAg,@blazeeditz786,Football,Messi's reaction to Ronaldo's goal ☠️ #cristiano #football #messi #ronaldo #cr7 #edit #trending,FOAR7,"Bro, Ronaldo's body 🥶",positive,positive,positive,positive,bro ronaldo body
UgxaS3raKtmW1IJ82ll4AaABAg,@TedHowarth,Football,Celebrities Playing Football,Chuff Footy Reacts,I love cuff ❤❤❤❤❤❤ he is amazing  i wish 😢he was in the sidmen,positive,positive,positive,positive,love cuff amazing wish sidmen
UgweoBVLEBekfF14QQ54AaABAg,@RithikSardar-t8m,Football,Brazil vs Argentina 2025 🔥☠ #shorts #football #fyp #trending,Football X Edit,❤❤,positive,positive,positive,positive,
UgzTP7HrfIJE8q6XsIt4AaABAg,@Cartereng18,Football,I Tested BANNED Football Products!,Chuffsters,2:45,neutral,neutral,neutral,neutral,2 45
UgwOqwJgF8lZQ6X0Qpx4AaABAg,@areffatma9594,Football,Women VS Men's Dribbling 💀,Primeftbl,Neymar's legs is magnetic,positive,positive,positive,positive,neymar legs magnetic
UgwdYivEyj_4KrBMEW54AaABAg,@rhiancheyne5063,Football,First Champions League player that comes to mind? 🤔,UEFA,Phil you are my fav player,positive,positive,positive,positive,phil fav player
Ugwof3meZkilSaHSf1R4AaABAg,@AbidkhalifRajendra,Football,Football Players Jumping Records + Basketball ⚽️🏀,Skiller 90,99 missed calls from redbull☠,positive,positive,positive,positive,99 missed calls redbull
UgwEkaZhd855JCdAgil4AaABAg,@SamandemmaOfoegbu,Football,The Real King.👑 #football #shorts,WTFootball,The best club here is Barcelona  follow by real Madrid,positive,positive,positive,positive,best club barcelona follow real madrid
UgyuGxfgAfjlT1ioV-d4AaABAg,@JennaLamb-x4p,Football,Best Team in the Nation?! Mahomes just invested in them 🤯 #shorts,Quarterback Plug,Utica Chiefton in ther prime can maybe beat them,neutral,neutral,neutral,neutral,utica chiefton ther prime maybe beat
UgwvIOVuHQ-afAw_X8p4AaABAg,@user-ci8sp5ev6l,Football,I Survived 24 Hours With a Pro Football Player,Browney,"I see Manchester United player, I like.",positive,positive,positive,positive,see manchester united player like
UgwZLt0ouq2EYPumhFF4AaABAg,@BMGDRIVERIZO,Football,UZBEKISTAN vs SPAIN #uzbekistan #spain #football #soccer #futbol #футбол #footbāl #olympics,Footy Flash02,Olgʻa spaniya,positive,positive,positive,positive,olgʻa spaniya
UgxM-Ct8bHaEF8CUtYh4AaABAg,@1AITTFERMI,Football,France Time Wasting vs. Morocco 🫡 #football,Ball 90 Shorts,IT'S ALWAYS JUST GO MOROCCO. MOROCCO! MOROCCO! MOROCCO! MOROCCO! MOROCCO! DIMA MAGRHEB,positive,positive,positive,positive,always go morocco morocco morocco morocco morocco morocco dima magrheb
Ugz9-FgK0AwGqlGONIl4AaABAg,@JosephDMclean,Football,Carolina Panthers vs. Arizona Cardinals | 2026 Hall of Fame Game Highlights,NFL,Haynes King: The Legend Lives On,positive,positive,positive,positive,haynes king legend lives
